DIVISION;CURSO;GRUPO;CODIGO_ASIG;COD_PROF;PREGUNTAS;
2;2;A;006;004;10;09;10;10;08;10;10;09;08;09;  ;  ;  ;  ;
 ;2;A;006;004;07;07;07;07;09;10;08;05;02;07;  ;  ;  ;  ;
2;2;A;006;004;07;04;03;03;05;09;09;05;06;07;  ;  ;  ;  ;
2;2;A;006;004;06;03;05;04;04;07;06;06;03;05;  ;  ;  ;  ;
2;2;A;006;004;06;07;08;06;08;07;09;08;07;09;  ;  ;  ;  ;
2;2;A;006;004;06;05;04;06;06;05;06;08;05;04;  ;  ;  ;  ;
2;2;A;006;004;08;06;06;06;07;09;09;05;06;07;  ;  ;  ;  ;
2;2;A;006;004;06;05;05;09;06;10;10;10;08;08;  ;  ;  ;  ;
2;2;A;006;004;07;03;07;05;09;10;07;02;01;05;  ;  ;  ;  ;
2;2;A;006;004;08;08;08;09;07;08;08;08;08;08;  ;  ;  ;  ;
2;2;A;006;004;08;07;08;08;08;10;09;07;08;09;  ;  ;  ;  ;
2;2;A;006;004;08;08;08;09;08;07;09;08;08;09;  ;  ;  ;  ;
2;2;A;006;004;09;09;08;09;08;10;09;09;09;10;  ;  ;  ;  ;
2;2;A;006;004;06;07;08;06;09;09;10;09;10;09;  ;  ;  ;  ;
2;2;A;006;004;08;05;08;08;08;08;08;08;08;08;  ;  ;  ;  ;
2;2;A;006;004;07;06;08;07;07;10;10;09;10;10;  ;  ;  ;  ;
2; ; ;006;004;06;07;07;06;05;07;07;07;08;08;  ;  ;  ;  ;
 ;2;A;006;004;10;10;10;10;05;09;10;08;08;09;  ;  ;  ;  ;
2;2;A;006;004;09;07;09;08;08;10;10;10;08;09;  ;  ;  ;  ;
2;2; ;006;004;07;03;05;08;04;08;07;08;05;  ;07;  ;  ;  ;
2;2;A;006;004;08;08;08;07;05;10;07;07;09;08;  ;  ;  ;  ;
2;2;A;006;004;10;10;09;09;09;08;07;05;09;10;  ;  ;  ;  ;
 ; ; ;006;004;08;06;08;05;05;07;07;05;03;08;  ;  ;  ;  ;
2;2;A;006;004;09;09;09;09;10;10;10;10;09;09;  ;  ;  ;  ;
2;2;A;006;004;06;06;06;07;07;07;06;06;07;08;  ;  ;  ;  ;
2;2;A;006;004;08;09;09;09;08;09;09;08;09;07;  ;  ;  ;  ;
2;2;A;006;004;10;03;03;01;10;10;10;10;10;07;  ;  ;  ;  ;
2;2;A;006;004;09;05;07;09;10;10;10;10;06;09;  ;  ;  ;  ;
2;2;A;006;004;07;07;06;09;07;07;06;08;08;08;  ;  ;  ;  ;
2;2;A;006;   ;06;05;06;08;07;09;08;09;05;06;  ;  ;  ;  ;
2; ; ;   ;   ;08;07;09;06;08;08;08;08;09;10;  ;  ;  ;  ;
2;2;A;006;004;09;08;09;08;08;09;08;09;07;08;  ;  ;  ;  ;
2;2;A;006;004;07;06;06;05;04;04;07;03;03;05;  ;  ;  ;  ;
2;2;A;006;004;05;08;08;10;09;10;09;08;07;08;  ;  ;  ;  ;
2;2;A;006;004;03;04;06;08;06;08;07;05;01;05;  ;  ;  ;  ;
2;2;A;006;004;08;04;08;07;09;10;08;02;06;08;  ;  ;  ;  ;
2;2;A;006;   ;07;06;08;09;09;09;10;09;09;09;  ;  ;  ;  ;
2;2;A;006;004;04;03;06;07;05;03;06;04;04;04;  ;  ;  ;  ;
2;2;A;006;004;07;06;07;08;09;10;09;08;09;10;  ;  ;  ;  ;
2;2;A;008;001;10;10;10;08;10;10;10;10;10;09;  ;  ;  ;  ;
2;2;A;008;001;05;06;06;07;08;09;08;10;09;08;  ;  ;  ;  ;
2;2;A;008;001;03;06;04;02;04;08;01;05;03;02;  ;  ;  ;  ;
2;2;A;008;001;04;03;06;08;07;05;08;09;05;08;  ;  ;  ;  ;
2;2;A;008;001;04;05;02;05;03;07;05;06;04;03;  ;  ;  ;  ;
2;2;A;008;001;05;05;06;08;06;09;07;08;09;06;  ;  ;  ;  ;
2;2;A;008;001;07;06;02;08;04;08;05;08;07;04;  ;  ;  ;  ;
2;2;A;008;001;09;09;09;08;09;10;09;09;10;09;  ;  ;  ;  ;
2;2;A;008;001;10;08;10;10;10;10;10;10;10;09;  ;  ;  ;  ;
2;2;A;008;001;08;06;08;07;06;08;09;09;07;07;  ;  ;  ;  ;
2;2;A;008;001;09;10;08;07;07;08;09;07;09;08;  ;  ;  ;  ;
2;2;A;008;001;02;02;04;01;05;09;06;07;02;01;  ;  ;  ;  ;
2;2;A;008;001;07;07;09;04;05;09;06;09;09;07;  ;  ;  ;  ;
2;2;A;008;001;07;07;07;10;07;10;08;07;07;08;  ;  ;  ;  ;
2;2;A;008;001;02;01;02;06;04;07;05;04;04;05;  ;  ;  ;  ;
2;2;A;008;001;06;08;07;06;07;07;06;07;09;07;  ;  ;  ;  ;
2;2;A;008;001;05;09;05;06;05;08;06;07;06;06;  ;  ;  ;  ;
2;2;A;008;001;06;09;05;06;03;07;07;08;07;06;  ;  ;  ;  ;
2;2;A;008;001;04;08;07;09;05;10;07;10;10;07;  ;  ;  ;  ;
2;2;A;008;001;02;01;04;05;01;10;07;04;01;01;  ;  ;  ;  ;
 ;2;A;008;001;04;03;09;10;06;03;03;02;03;04;  ;  ;  ;  ;
2;2;A;008;001;09;09;09;09;09;09;09;09;09;09;  ;  ;  ;  ;
2;2;A;008;001;08;09;06;06;  ;07;08;09;07;  ;  ;  ;  ;  ;
2;2;A;008;001;06;06;06;05;02;08;07;09;08;02;  ;  ;  ;  ;
2;2;A;005;001;08;09;08;08;07;09;08;07;07;08;  ;  ;  ;  ;
2;2;A;008;001;08;08;08;08;08;08;08;08;08;08;  ;  ;  ;  ;
2;2;A;008;001;07;10;07;06;09;08;09;09;07;08;  ;  ;  ;  ;
2;2;A;008;001;08;07;08;09;07;10;09;08;09;09;  ;  ;  ;  ;
2;2;A;008;001;10;02;02;10;10;10;06;05;10;06;  ;  ;  ;  ;
2;2;A;008;001;08;09;10;08;07;08;07;07;09;08;  ;  ;  ;  ;
2;2;A;008;001;08;08;??;10;08;07;09;09;07;10;  ;  ;  ;  ;
2;2;C;008;001;06;07;07;08;08;09;09;10;09;08;  ;  ;  ;  ;
2;2;C;008;001;05;08;05;08;07;07;07;06;02;05;  ;  ;  ;  ;
2;2;C;008;001;07;08;08;10;07;09;09;10;07;08;  ;  ;  ;  ;
2;2;C;008;001;06;09;07;09;06;07;09;08;06;06;  ;  ;  ;  ;
2;2;A;010;003;10;09;09;07;08;09;09;08;10;09;  ;  ;  ;  ;
2;2;A;010;003;10;09;10;07;10;10;10;07;05;  ;  ;08;  ;  ;
2;2;A;010;003;07;08;07;07;07;06;07;08;08;08;  ;  ;  ;  ;
2; ; ;010;003;07;08;09;06;06;09;08;07;08;08;  ;  ;  ;  ;
2;2; ;010;003;08;06;07;06;07;07;06;06;07;09;  ;  ;  ;  ;
2;2;A;010;003;08;08;06;05;08;08;08;07;06;07;  ;  ;  ;  ;
2;2;A;010;003;07;07;07;06;06;08;08;07;09;07;  ;  ;  ;  ;
2;2;A;010;003;09;09;09;08;08;09;09;09;09;10;  ;  ;  ;  ;
2;2;A;010;003;08;07;08;06;09;10;09;07;06;08;  ;  ;  ;  ;
2;2;A;010;003;10;10;09;09;10;09;10;05;10;09;  ;  ;  ;  ;
2; ; ;010;003;09;08;09;07;09;10;08;07;10;09;  ;  ;  ;  ;
2;2;A;010;003;07;04;03;06;07;10;07;06;04;07;  ;  ;  ;  ;
2;2;A;010;003;07;04;04;05;06;05;08;09;03;05;  ;  ;  ;  ;
2;2;A;010;003;10;08;08;07;08;09;09;09;08;09;  ;  ;  ;  ;
2;2;A;010;003;07;07;08;07;08;06;07;06;09;08;  ;  ;  ;  ;
2;2;A;010;003;10;10;10;08;08;08;10;09;10;10;  ;  ;  ;  ;
2;2;A;010;003;08;05;09;03;07;09;03;05;10;07;  ;  ;  ;  ;
2;2;A;010;003;10;10;07;05;09;08;07;07;08;09;  ;  ;  ;  ;
2;2;A;010;003;09;08;08;09;09;09;08;08;09;09;  ;  ;  ;  ;
2;2;A;010;003;10;10;10;08;10;10;08;08;10;10;  ;  ;  ;  ;
